Scenario_id,Object_type,Object_speed_kmph,time_to_collision_sec,braking_triggered,collision_avoided
606,Animal,7.892127267444769,7.02,0,0
607,Car,94.19805474498501,7.83,0,0
608,Pedestrian,9.923685110563191,7.98,0,0
609,Pedestrian,7.479633296460424,3.76,1,1
610,Motorcycle,27.30132024358042,1.35,1,0
611,Car,27.222057235197052,5.36,0,0
612,Motorcycle,53.2898627983978,6.26,0,0
613,Truck,58.36283124148817,7.32,0,0
614,Pedestrian,1.8578000814079894,4.32,0,0
615,Animal,1.9285256515972762,3.09,1,1
616,Pedestrian,7.05525695713151,3.69,1,1
617,Truck,55.7315766420821,2.03,1,1
618,Bike,9.491447988241964,3.27,1,1
619,Bike,24.729256986359132,4.05,0,0
620,Motorcycle,21.638852268555542,7.97,0,0
621,Truck,69.46127742588472,2.79,1,1
622,Car,2.883342796961554,5.66,0,0
623,Car,91.6806248333362,2.29,1,1
624,Truck,13.127858712364228,5.53,0,0
625,Bike,24.862381507469372,5.93,0,0
626,Truck,71.19258497850167,0.51,1,0
627,Pedestrian,4.933208501185968,3.71,1,1
628,Bike,4.481739029456028,3.3,1,1
629,Truck,32.707519508748724,3.93,1,1
630,Animal,3.378726309962671,7.31,0,0
631,Pedestrian,7.817524421149157,5.12,0,0
632,Car,12.628644316604712,2.71,1,1
633,Animal,6.801938631382413,3.58,1,1
634,Bike,22.567433724342354,3.08,1,1
635,Truck,50.786091920115176,2.65,1,1
636,Truck,18.02282443377384,6.81,0,0
637,Animal,5.66874301015606,6.64,0,0
638,Motorcycle,36.02397227926553,7.82,0,0
639,Car,63.59261100383533,2.51,1,1
640,Truck,30.500649621088012,7.4,0,0
641,Pedestrian,4.30645008648833,7.76,0,0
642,Pedestrian,8.561660712708518,7.48,0,0
643,Bike,28.523460811670464,7.99,0,0
644,Bike,25.18269092845786,3.04,1,1
645,Pedestrian,3.7031376391247823,1.04,1,0
646,Truck,35.46251278242696,1.44,1,0
647,Truck,21.203776131719845,4.16,0,0
648,Pedestrian,5.681133817897905,7.51,0,0
649,Animal,3.2616267578927927,2.92,1,1
650,Bike,24.83267909321552,7.47,0,0
651,Pedestrian,8.67119375379637,2.45,1,1
652,Motorcycle,2.9692384895588235,3.0,1,1
653,Truck,75.17897670772984,7.42,0,0
654,Truck,44.917208741069345,5.1,0,0
655,Bike,17.250055743515027,6.24,0,0
656,Car,32.55717199506467,5.81,0,0
657,Animal,6.603904647969765,0.53,1,0
658,Truck,42.85618038362201,4.13,0,0
659,Car,80.64471234742943,1.64,1,0
660,Bike,5.335090250660228,4.94,0,0
661,Animal,9.716860274046857,7.65,0,0
662,Animal,7.3758961322127945,2.21,1,1
663,Pedestrian,6.229619585040735,5.22,0,0
664,Bike,17.214625713337384,6.41,0,0
665,Bike,16.926242459875663,2.27,1,1
666,Motorcycle,6.054158738119477,6.61,0,0
667,Pedestrian,8.411236665188989,5.12,0,0
668,Motorcycle,39.318783961109,2.59,1,1
669,Animal,5.252371123108929,4.37,0,0
670,Car,82.95420747458748,3.46,1,1
671,Motorcycle,85.22909476476632,5.63,0,0
672,Pedestrian,5.941258366820488,7.27,0,0
673,Animal,4.930950094874271,1.87,1,0
674,Pedestrian,7.955688753633552,6.8,0,0
675,Motorcycle,68.4574909443498,5.79,0,0
676,Car,15.834624580024842,1.89,1,0
677,Pedestrian,6.168458902876344,2.92,1,1
678,Bike,15.735612281461563,4.77,0,0
679,Motorcycle,61.53264011952881,1.3,1,0
680,Motorcycle,19.116321952124867,4.38,0,0
681,Animal,7.145246362718408,7.0,0,0
682,Truck,55.38133748532804,7.81,0,0
683,Motorcycle,99.0456547633554,6.94,0,0
684,Animal,5.833116858601862,1.18,1,0
685,Bike,23.811428578230743,7.89,0,0
686,Bike,20.67749621569617,4.07,0,0
687,Bike,7.662982489151791,1.53,1,0
688,Motorcycle,64.70237285205579,5.15,0,0
689,Truck,51.93199031800375,3.76,1,1
690,Motorcycle,17.353282661660185,6.28,0,0
691,Car,54.03877859872811,2.28,1,1
692,Car,9.418416382652513,2.3,1,1
693,Animal,3.7421427951218504,6.61,0,0
694,Bike,11.451984721157867,2.0,1,1
695,Pedestrian,3.6264985168425254,4.51,0,0
696,Truck,7.921733759227578,4.83,0,0
697,Pedestrian,3.605983956097142,7.08,0,0
698,Truck,23.30698109923688,1.68,1,0
699,Car,69.12292470085457,5.12,0,0
700,Car,30.456304808125726,7.83,0,0
701,Motorcycle,64.92245690419553,4.64,0,0
702,Animal,5.834165954087194,6.87,0,0
703,Truck,77.51257729974635,4.03,0,0
704,Truck,11.542465987217598,2.31,1,1
705,Truck,57.65654112707551,0.77,1,0
706,Pedestrian,6.201429162723478,7.61,0,0
707,Motorcycle,63.858433310709344,3.81,1,1
708,Car,25.177433097643224,6.73,0,0
709,Car,66.66515081128243,0.98,1,0
710,Car,60.57715213623265,6.7,0,0
711,Truck,41.97006070347105,6.25,0,0
712,Truck,37.07171832922082,6.64,0,0
713,Pedestrian,7.981425067107654,2.69,1,1
714,Animal,5.812777877244768,6.11,0,0
715,Motorcycle,62.77351312960757,2.98,1,1
716,Bike,3.60389833698233,1.05,1,0
717,Bike,23.85369930200994,5.37,0,0
718,Truck,19.338874920140942,5.75,0,0
719,Animal,5.388353912288082,1.74,1,0
720,Truck,45.04250587583466,5.87,0,0
721,Animal,8.324020496702232,0.92,1,0
722,Animal,6.0153837554546765,5.6,0,0
723,Bike,12.914933271571384,2.0,1,1
724,Motorcycle,30.292624853494775,6.31,0,0
725,Truck,70.20087703092767,3.37,1,1
726,Motorcycle,55.47512519636861,6.26,0,0
727,Bike,1.4875597358974786,5.27,0,0
728,Pedestrian,1.7911839826970577,5.67,0,0
729,Pedestrian,3.760367290738253,4.67,0,0
730,Car,28.284533627543183,7.52,0,0
731,Animal,9.208951287068167,3.52,1,1
732,Truck,18.833014822749277,7.43,0,0
733,Motorcycle,57.397871504786636,2.24,1,1
734,Motorcycle,72.47083701135548,7.74,0,0
735,Bike,21.25928686174149,1.83,1,0
736,Truck,17.196100752403506,5.63,0,0
737,Animal,1.539040385819189,0.53,1,0
738,Animal,4.061259356572982,2.28,1,1
739,Motorcycle,16.648514650280568,3.51,1,1
740,Car,5.549804851782445,5.28,0,0
741,Pedestrian,8.436829846077792,3.66,1,1
742,Animal,3.1118111119628455,5.72,0,0
743,Motorcycle,13.64418883202859,1.42,1,0
744,Car,34.77243676151367,1.78,1,0
745,Bike,16.486023292174675,1.78,1,0
746,Car,15.902625682926564,3.06,1,1
747,Motorcycle,74.56498148033359,5.91,0,0
748,Car,73.37159729674174,0.64,1,0
749,Animal,2.5455845822785186,3.64,1,1
750,Animal,1.4867910987690864,2.87,1,1
751,Animal,5.711535070578426,3.45,1,1
752,Truck,1.3813457567910712,2.69,1,1
753,Pedestrian,4.775323642628576,2.29,1,1
754,Motorcycle,55.80344203632238,1.29,1,0
755,Animal,2.179501207455451,3.19,1,1
756,Motorcycle,39.49116880280028,6.48,0,0
757,Bike,24.080379088423214,0.86,1,0
758,Car,6.278170051644095,2.76,1,1
759,Motorcycle,10.634118228894721,7.42,0,0
760,Pedestrian,5.771456464993955,3.76,1,1
761,Car,70.46004472518895,6.57,0,0
762,Bike,24.12769122511654,6.54,0,0
763,Motorcycle,59.90167437585093,2.48,1,1
764,Truck,14.202960194663042,4.35,0,0
765,Pedestrian,7.343446252802741,1.5,1,0
766,Bike,2.532470769281013,3.37,1,1
767,Pedestrian,2.9297146580522835,3.39,1,1
768,Pedestrian,9.592140547637376,1.57,1,0
769,Animal,6.470085305227663,7.57,0,0
770,Pedestrian,7.27599679312757,7.55,0,0
771,Bike,2.23489609499899,1.19,1,0
772,Animal,9.653764854964185,6.17,0,0
773,Car,4.46928059008744,4.0,1,1
774,Truck,68.49818401287982,5.59,0,0
775,Bike,22.238916126460047,0.97,1,0
776,Car,27.882684151249002,4.39,0,0
777,Car,77.32793567740225,6.17,0,0
778,Bike,16.77081399147562,2.9,1,1
779,Truck,53.20968027088723,3.71,1,1
780,Motorcycle,19.716868099203307,3.66,1,1
781,Motorcycle,93.39267537585364,6.42,0,0
782,Pedestrian,8.68229420852058,5.47,0,0
783,Motorcycle,21.72728047429785,4.36,0,0
784,Motorcycle,85.85586995956892,5.24,0,0
785,Bike,18.146332705795697,2.87,1,1
786,Car,63.356565118312986,2.39,1,1
787,Bike,17.80854646861712,4.71,0,0
788,Animal,5.505091024057236,4.78,0,0
789,Pedestrian,4.368473905025584,1.96,1,0
790,Pedestrian,6.208330876208468,7.19,0,0
791,Pedestrian,5.889584746631131,6.11,0,0
792,Bike,5.263962940157308,2.7,1,1
793,Car,87.90394666041726,5.7,0,0
794,Bike,19.43777162061357,3.28,1,1
795,Pedestrian,8.854836133591679,7.13,0,0
796,Animal,2.219809857132882,7.92,0,0
797,Car,24.148606306139133,3.04,1,1
798,Bike,27.73794283838118,2.29,1,1
799,Animal,4.1855210987392235,5.66,0,0
800,Pedestrian,2.039359870427494,2.0,1,1
801,Pedestrian,8.502101842003364,5.99,0,0
802,Animal,6.116371134010187,7.43,0,0
803,Motorcycle,67.82087134742984,3.39,1,1
804,Motorcycle,6.384829467770706,7.64,0,0
805,Animal,8.946041781176811,1.47,1,0
806,Animal,4.874319791070686,5.62,0,0
807,Motorcycle,23.283215823587145,3.23,1,1
808,Motorcycle,64.91753353026081,0.72,1,0
809,Bike,9.017003604279289,1.17,1,0
810,Bike,28.193045798817987,0.68,1,0
811,Truck,4.908050675545503,7.06,0,0
812,Motorcycle,96.99562124877394,4.06,0,0
813,Pedestrian,8.19459204799624,0.69,1,0
814,Truck,5.393846706635499,2.94,1,1
815,Car,91.46857752351424,1.35,1,0
816,Bike,26.95420995905165,2.32,1,1
817,Car,37.988252805040915,6.72,0,0
818,Animal,7.084276375159407,2.01,1,1
819,Car,94.65372119765182,6.85,0,0
820,Car,52.2114170635109,7.16,0,0
821,Motorcycle,3.1429649057820424,1.16,1,0
822,Motorcycle,99.13930893189543,5.97,0,0
823,Bike,29.735403059134963,6.68,0,0
824,Car,37.79656896514108,0.65,1,0
825,Bike,28.140081023108085,7.72,0,0
826,Pedestrian,7.174098278087486,3.47,1,1
827,Animal,7.398024588208973,7.4,0,0
828,Pedestrian,3.5456767130727327,1.39,1,0
829,Car,82.53731115063802,7.84,0,0
830,Car,97.0615284415134,4.97,0,0
831,Car,32.83175302414556,7.06,0,0
832,Motorcycle,35.70255483971925,6.77,0,0
833,Truck,46.75058600534325,4.28,0,0
834,Truck,43.53406578411936,7.17,0,0
835,Motorcycle,19.628507809878457,2.66,1,1
836,Pedestrian,5.197250156358177,1.08,1,0
837,Car,67.20192185743701,0.74,1,0
838,Truck,67.98883539802902,4.5,0,0
839,Motorcycle,6.699199703200035,2.15,1,1
840,Animal,6.189728613115243,2.76,1,1
841,Bike,17.26115906853664,6.43,0,0
842,Pedestrian,3.1218669085199062,1.85,1,0
843,Bike,19.516244148596854,4.04,0,0
844,Bike,5.910846837379744,1.01,1,0
845,Pedestrian,2.816790048426847,4.98,0,0
846,Car,29.36042966660435,3.71,1,1
847,Car,4.826986837410245,1.26,1,0
848,Animal,5.2919365373078895,7.48,0,0
849,Motorcycle,85.09874472816927,1.43,1,0
850,Animal,2.0283124840665336,5.19,0,0
851,Bike,19.369594441469072,5.43,0,0
852,Pedestrian,9.069245081787255,2.52,1,1
853,Pedestrian,2.069820053573229,4.61,0,0
854,Car,34.362932301751464,5.66,0,0
855,Bike,27.465299207230107,6.88,0,0
856,Motorcycle,54.187843397169544,2.91,1,1
857,Motorcycle,68.29090509555559,4.06,0,0
858,Pedestrian,6.764391812006423,1.43,1,0
859,Pedestrian,7.7961383995112925,7.77,0,0
860,Animal,3.3799979189164575,6.87,0,0
861,Animal,3.9862196841117274,4.87,0,0
862,Bike,21.704770672694607,4.32,0,0
863,Car,13.024724968583445,0.62,1,0
864,Pedestrian,7.256274727575391,1.52,1,0
865,Car,32.143278152527685,2.72,1,1
866,Bike,19.234530994908702,4.2,0,0
867,Car,2.08269217430751,1.07,1,0
868,Bike,6.161838706177841,2.23,1,1
869,Car,75.08236383811524,7.13,0,0
870,Car,54.68132079481985,0.88,1,0
871,Motorcycle,5.335507566427741,1.7,1,0
872,Motorcycle,30.91408695987791,4.96,0,0
873,Animal,4.452651924921142,7.85,0,0
874,Bike,10.839972070664292,6.9,0,0
875,Truck,59.46615818143381,5.66,0,0
876,Truck,56.53342932423308,2.17,1,1
877,Truck,10.989611880117165,1.82,1,0
878,Car,80.95968203128311,1.21,1,0
879,Car,40.33879316048405,2.36,1,1
880,Motorcycle,8.295957374566875,6.99,0,0
881,Animal,2.4502260681183694,7.55,0,0
882,Bike,16.168658264707418,6.51,0,0
883,Truck,17.106205360434373,7.56,0,0
884,Pedestrian,8.353542292680084,7.68,0,0
885,Truck,12.44120642299811,3.24,1,1
886,Pedestrian,6.42179598439715,7.5,0,0
887,Animal,9.252147529051088,2.0,1,1
888,Bike,20.769058351512395,1.32,1,0
889,Pedestrian,2.0964262635269115,3.2,1,1
890,Animal,1.9467974128962506,2.91,1,1
891,Bike,7.8805129391129025,6.43,0,0
892,Pedestrian,1.9623073005164307,7.69,0,0
893,Motorcycle,5.317242247561627,4.93,0,0
894,Car,75.24962235408493,5.39,0,0
895,Bike,15.835466840022532,5.29,0,0
896,Car,2.5027112000140255,1.23,1,0
897,Animal,8.301651171641902,4.62,0,0
898,Bike,19.39238912257976,2.81,1,1
899,Pedestrian,8.557640485528562,2.16,1,1
900,Truck,35.22871258530774,4.61,0,0
901,Car,73.29095656564603,7.27,0,0
902,Motorcycle,4.521261457203233,3.52,1,1
903,Car,85.73959709628306,1.12,1,0
904,Car,12.95463387291355,1.31,1,0
905,Truck,58.069951798164226,3.13,1,1
906,Motorcycle,12.481173160868236,7.25,0,0
907,Bike,17.614524695601823,7.67,0,0
908,Car,60.76091938832357,2.76,1,1
909,Bike,24.677620455991956,0.75,1,0
910,Car,45.088829407648234,4.89,0,0
911,Motorcycle,96.70360997527399,7.83,0,0
912,Pedestrian,4.995336732290439,3.54,1,1
913,Truck,64.11772619416963,1.41,1,0
914,Bike,12.915780865634515,1.11,1,0
915,Truck,37.99285221299354,4.96,0,0
916,Pedestrian,8.718680056880569,7.94,0,0
917,Bike,7.284984855030119,6.24,0,0
918,Animal,7.357524868363843,1.88,1,0
919,Truck,54.130586581139745,4.77,0,0
920,Animal,3.861803405663203,5.92,0,0
921,Animal,6.775381872997524,5.09,0,0
922,Truck,61.847325487093464,7.79,0,0
923,Car,71.56660104069174,4.96,0,0
924,Truck,40.378151090464726,6.5,0,0
925,Car,86.60338398935461,1.33,1,0
926,Motorcycle,45.5933215953233,7.46,0,0
927,Bike,4.755361643055951,5.34,0,0
928,Car,90.56141107249844,3.51,1,1
929,Car,66.03513401224473,7.71,0,0
930,Truck,3.57714182121044,6.8,0,0
931,Pedestrian,5.728303865598956,1.78,1,0
932,Animal,3.747739360445459,4.55,0,0
933,Car,13.880936556067288,4.59,0,0
934,Animal,7.0381337717858585,4.47,0,0
935,Car,98.38117879376233,5.63,0,0
936,Car,30.772185762197672,5.29,0,0
937,Motorcycle,58.569515971367956,1.41,1,0
938,Truck,5.06798477302443,3.36,1,1
939,Pedestrian,1.5842643002494088,6.42,0,0
940,Pedestrian,7.079804459654678,6.08,0,0
941,Animal,9.226364353547615,0.65,1,0
942,Pedestrian,7.860718771573499,4.52,0,0
943,Pedestrian,6.322591143796387,5.56,0,0
944,Bike,12.358470372461959,5.95,0,0
945,Pedestrian,2.0618060976076147,1.37,1,0
946,Motorcycle,49.28201680882032,3.26,1,1
947,Pedestrian,2.2870543556999348,1.54,1,0
948,Truck,20.810960195419632,1.12,1,0
949,Bike,12.315630273416318,4.67,0,0
950,Motorcycle,86.71350687450688,3.44,1,1
951,Truck,11.40340829367988,4.93,0,0
952,Car,20.541119012255315,4.0,1,1
953,Pedestrian,3.7094552183892615,6.71,0,0
954,Pedestrian,7.313169540023196,1.0,1,0
955,Motorcycle,97.28401850125408,7.45,0,0
956,Truck,59.8382576830201,2.19,1,1
957,Motorcycle,31.269965578116786,1.51,1,0
958,Car,72.6075238824148,7.84,0,0
959,Animal,9.772169899873195,5.15,0,0
960,Bike,5.970148208753068,6.07,0,0
961,Bike,9.209944752591904,2.46,1,1
962,Truck,71.24282958954078,7.06,0,0
963,Bike,15.024932929100103,4.2,0,0
964,Motorcycle,74.76399118345184,7.6,0,0
965,Truck,14.253477186330114,6.9,0,0
966,Pedestrian,8.243343393856643,1.13,1,0
967,Car,97.53936202481378,4.3,0,0
968,Pedestrian,2.5311618367799484,4.87,0,0
969,Truck,57.036464509948146,0.73,1,0
970,Motorcycle,16.57975673661821,7.49,0,0
971,Truck,52.305472853267275,4.84,0,0
972,Motorcycle,39.627113732823226,2.27,1,1
973,Car,45.16112768968482,7.85,0,0
974,Motorcycle,65.74571709185904,4.14,0,0
975,Pedestrian,8.103587381713371,6.53,0,0
976,Animal,4.009536197622721,2.0,1,1
977,Pedestrian,7.359825208054415,1.88,1,0
978,Car,2.885393051682096,2.01,1,1
979,Animal,8.609114567125559,7.78,0,0
980,Truck,46.308499569424676,3.02,1,1
981,Animal,2.3461799001911743,7.34,0,0
982,Pedestrian,3.5504975973958657,4.04,0,0
983,Car,10.400693068082898,1.01,1,0
984,Bike,8.870535182462007,1.99,1,0
985,Truck,57.39024927589985,2.65,1,1
986,Animal,6.39180732553527,6.39,0,0
987,Animal,9.085073501269322,1.14,1,0
988,Bike,4.173387574286608,5.08,0,0
989,Car,91.12093318375261,1.63,1,0
990,Motorcycle,59.87349529525363,3.06,1,1
991,Pedestrian,2.9887512289852385,0.86,1,0
992,Car,30.52169907448856,4.79,0,0
993,Animal,4.5851270093466905,5.58,0,0
994,Bike,21.223475633254385,0.59,1,0
995,Bike,27.60786151027918,2.23,1,1
996,Motorcycle,22.682423411328283,5.25,0,0
997,Animal,2.2950793570222427,1.01,1,0
998,Car,92.84212820525485,3.22,1,1
999,Motorcycle,97.0854558616313,2.52,1,1
1000,Pedestrian,7.873435248256744,0.71,1,0
1001,Motorcycle,76.92388892233106,6.14,0,0
1002,Animal,4.134925707930483,5.85,0,0
1003,Car,66.48408096377119,7.22,0,0
1004,Motorcycle,59.53987690543694,5.53,0,0
1005,Car,4.74485974474291,2.4,1,1
1006,Bike,18.21502025345489,1.37,1,0
1007,Motorcycle,23.406010526988187,5.21,0,0
1008,Car,75.70743673233093,0.97,1,0
1009,Truck,59.559264721793504,5.4,0,0
1010,Car,73.13719961185527,1.75,1,0
1011,Motorcycle,24.80005416577824,2.36,1,1
1012,Pedestrian,6.664269859443294,5.0,0,0
1013,Pedestrian,7.157512469435865,0.69,1,0
1014,Bike,21.177441148439144,0.6,1,0
1015,Pedestrian,7.1590507220267625,6.92,0,0
1016,Bike,25.79285258087317,0.92,1,0
1017,Motorcycle,40.26219081390134,4.24,0,0
1018,Truck,49.65610592079275,7.06,0,0
1019,Car,71.88878186479153,7.21,0,0
1020,Motorcycle,33.59093641511035,3.36,1,1
1021,Motorcycle,35.304116251451845,4.87,0,0
1022,Animal,4.737462217836539,5.69,0,0
1023,Car,16.270856267367158,0.75,1,0
1024,Pedestrian,7.968755495674724,3.63,1,1
1025,Bike,17.410664577270413,6.07,0,0
1026,Bike,13.235064775048043,1.47,1,0
1027,Bike,5.256868786860162,5.96,0,0
1028,Bike,12.010795319993132,5.41,0,0
1029,Bike,15.839808316363106,3.45,1,1
1030,Car,34.21768175594406,4.11,0,0
1031,Pedestrian,6.776642430200635,2.24,1,1
1032,Bike,29.827705511792296,5.59,0,0
1033,Animal,7.813557535571878,0.59,1,0
1034,Pedestrian,6.572993850754237,6.45,0,0
1035,Bike,20.357908201829215,3.22,1,1
1036,Truck,2.1048349430818387,6.86,0,0
1037,Truck,29.79503940740704,2.68,1,1
1038,Truck,11.434254094701814,4.69,0,0
1039,Car,40.73601248257138,2.7,1,1
1040,Car,22.447944772421586,1.31,1,0
1041,Bike,28.296809149280847,8.0,0,0
1042,Car,30.058838396821898,3.47,1,1
1043,Pedestrian,3.0865781724483803,6.21,0,0
1044,Pedestrian,8.592937251026415,4.88,0,0
1045,Animal,3.8385021204552103,5.63,0,0
1046,Car,72.3353271627411,6.76,0,0
1047,Bike,15.91383146371483,4.67,0,0
1048,Pedestrian,2.0005954531796712,6.97,0,0
1049,Pedestrian,8.193946230445967,2.87,1,1
1050,Animal,6.094611392484477,6.76,0,0
1051,Animal,6.944428376601071,5.86,0,0
1052,Truck,1.5170954080409913,2.73,1,1
1053,Animal,7.191993451583814,3.26,1,1
1054,Pedestrian,2.896814431365227,7.99,0,0
1055,Bike,5.751239029634036,0.65,1,0
1056,Pedestrian,6.474602234210327,3.14,1,1
1057,Car,37.81649108818729,4.25,0,0
1058,Animal,9.456723467397298,6.01,0,0
1059,Car,70.37819053340196,5.91,0,0
1060,Motorcycle,4.952821008189693,7.2,0,0
1061,Truck,78.4064578955428,4.38,0,0
1062,Car,49.02966693422073,1.79,1,0
1063,Bike,4.848086891218015,7.07,0,0
1064,Motorcycle,71.38719089931428,1.21,1,0
1065,Car,50.67948131358139,0.84,1,0
1066,Motorcycle,6.056276292332998,1.3,1,0
1067,Truck,7.541035900968997,4.54,0,0
1068,Car,28.484907392927017,5.03,0,0
1069,Pedestrian,4.330814791688249,4.8,0,0
1070,Pedestrian,6.107862758345895,1.26,1,0
1071,Truck,5.992074078527858,7.67,0,0
1072,Motorcycle,47.61747508554565,3.68,1,1
1073,Truck,35.81088783268083,3.55,1,1
1074,Pedestrian,7.271569303744695,7.6,0,0
1075,Bike,5.652832844963449,5.2,0,0
1076,Animal,7.993209368910616,6.4,0,0
1077,Truck,6.547834645760145,2.31,1,1
1078,Truck,79.34755971004287,2.96,1,1
1079,Motorcycle,91.85046028618824,1.28,1,0
1080,Pedestrian,2.4350937633423113,3.25,1,1
1081,Truck,3.7328978787201024,2.9,1,1
1082,Truck,23.365289993494518,7.68,0,0
1083,Car,36.10961929057749,7.57,0,0
1084,Motorcycle,51.243829793436596,2.15,1,1
1085,Animal,7.204491740844709,0.65,1,0
1086,Car,36.89490123233081,2.43,1,1
1087,Truck,57.069456559462026,2.8,1,1
1088,Pedestrian,4.514248334298364,7.46,0,0
1089,Motorcycle,83.96071651941831,4.08,0,0
1090,Truck,21.51833221566912,2.02,1,1
1091,Truck,33.79884029376331,7.33,0,0
1092,Motorcycle,24.264205744105432,6.74,0,0
1093,Truck,16.966143215782832,7.75,0,0
1094,Car,24.001510528998036,7.0,0,0
1095,Pedestrian,2.150412376547484,1.4,1,0
1096,Pedestrian,2.4199029359947106,5.04,0,0
1097,Car,9.143725009041326,4.62,0,0
1098,Car,43.49520910631622,3.43,1,1
1099,Truck,56.60616785042904,7.27,0,0
1100,Motorcycle,4.978368002875894,2.48,1,1
1101,Animal,1.861214227743955,2.63,1,1
1102,Bike,9.375842387969895,3.29,1,1
1103,Motorcycle,13.058119355661784,7.8,0,0
1104,Car,21.23666929229247,7.1,0,0
1105,Truck,19.50054856864013,4.51,0,0
1106,Truck,58.67313007693364,3.34,1,1
1107,Car,13.177747439158445,7.48,0,0
1108,Animal,7.267670089525133,3.72,1,1
1109,Pedestrian,9.423670014680615,2.65,1,1
1110,Bike,2.8600698581629045,3.31,1,1
1111,Car,20.544653650922466,7.63,0,0
1112,Car,40.29597425956183,1.96,1,0
1113,Motorcycle,19.601739024462262,3.21,1,1
1114,Car,39.47013469054751,3.53,1,1
1115,Bike,26.298286351951926,5.85,0,0
1116,Pedestrian,6.14319209668985,5.49,0,0
1117,Truck,74.42575181078465,6.44,0,0
1118,Pedestrian,8.36554210798952,1.49,1,0
1119,Pedestrian,1.8347373682888242,1.62,1,0
1120,Animal,1.8582915767966453,3.58,1,1
1121,Motorcycle,85.94582447052277,5.41,0,0
1122,Pedestrian,5.606998667029355,1.6,1,0
1123,Animal,2.510787702699928,1.6,1,0
1124,Motorcycle,88.42009508933728,7.36,0,0
1125,Animal,3.977679086766983,3.41,1,1
1126,Truck,69.15869730165522,6.47,0,0
1127,Bike,25.953916055564513,7.29,0,0
1128,Car,78.46192926740278,6.89,0,0
1129,Pedestrian,8.05984713402287,3.36,1,1
1130,Motorcycle,84.88417926544963,4.23,0,0
1131,Pedestrian,3.0168098699199164,5.48,0,0
1132,Car,56.669767422397534,3.12,1,1
1133,Bike,24.147262324863284,3.03,1,1
1134,Motorcycle,90.71721573166842,4.37,0,0
1135,Car,53.771204719897774,2.27,1,1
1136,Bike,23.90246944338429,0.57,1,0
